playerID,CB,SW,LB,RB,LWB,RWB,CM,CDM,CAM,LM,RM,CF,ST,LF,RF,LW,RW,GK
140283,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140307,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,0,0,0
140355,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140384,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140391,0,0,0,0,0,0,0,0,4,0,2,0,0,0,3,0,1,0
140392,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140415,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
140422,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140445,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140451,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
140453,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
140468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140492,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
140497,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
140498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140521,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0
140522,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
140526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140535,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140544,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140550,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140556,3,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
140601,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140607,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0
140609,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
140618,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140704,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140730,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140906,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141001,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141029,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141091,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
141092,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141111,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
141200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
141272,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
141284,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141286,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
141308,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141317,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
141645,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142132,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
142137,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
142147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142225,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142241,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0
142258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142271,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
142300,2,0,1,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0
142313,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142329,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
142344,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142385,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0
142402,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
142406,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142444,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142447,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
142451,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
142454,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
142532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142547,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142550,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142579,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142595,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142627,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
142705,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0
142707,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142708,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142750,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
142753,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142754,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
142762,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142774,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142780,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142781,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0
142783,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
142784,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142822,0,0,0,3,0,0,1,0,0,2,4,0,0,0,0,0,0,0
142938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142950,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
142959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
142966,0,0,0,0,0,0,2,4,1,3,0,0,0,0,0,0,0,0
143001,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
143029,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143068,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
143073,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143076,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0
143102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143106,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
143107,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143119,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
143121,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
143136,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0
143156,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143157,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
143168,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0
143183,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
143274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
143419,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
143421,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,0,0
143587,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
143629,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
143645,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0
143659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143666,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0
143671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143674,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
143745,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0
143746,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
144013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
144016,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
144021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144037,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144050,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
144054,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
144055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144069,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
144071,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
144075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
144080,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
144086,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144114,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
144333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144359,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
144428,1,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0
144429,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
144492,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0
144511,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
144531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144543,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0
144555,3,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0
144588,3,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
144589,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
144592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
144593,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144622,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
144653,1,0,0,2,0,3,0,4,0,0,0,0,0,0,0,0,0,0
144727,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
144741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145014,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
145047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145269,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
145579,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,1,4,0
145586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
145595,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
145620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145651,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0
145758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145830,0,0,0,0,0,0,0,0,3,2,4,0,1,0,0,0,0,0
145889,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145909,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
146003,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
146011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146058,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
146059,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146076,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146104,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
146111,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0
146121,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146305,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
146318,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146377,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
146439,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146450,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0
146453,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146459,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0
146460,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
146462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146475,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
146482,0,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,3,0
146486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146487,0,0,0,0,0,0,4,0,3,2,1,0,0,0,0,0,0,0
146500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146501,1,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
146510,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0
146513,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0
146527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146530,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146536,0,0,0,3,0,4,0,0,0,0,1,0,0,0,0,0,2,0
146543,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
146558,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
146562,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
146564,0,0,0,0,0,0,0,0,3,0,0,1,2,0,4,0,0,0
146568,0,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,2,0
146571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146577,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146612,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
146621,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
146634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146659,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
146660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146672,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146688,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146689,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
146691,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146692,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
146694,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146702,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146715,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
146741,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146743,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146745,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146747,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
146748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146749,1,0,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0
146750,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,2,0,0
146753,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146758,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146759,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
146760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
146769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
146932,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
146936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146937,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
146941,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
146952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
146953,0,0,0,0,0,0,0,0,4,2,3,0,1,0,0,0,0,0
146954,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
146955,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
146963,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146970,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146974,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146984,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0
146986,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
146992,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
146996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147004,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,0
147006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
147007,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0
147010,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
147042,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147305,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
147433,0,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0
147445,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0
147455,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0
147477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
147614,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
147651,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
147890,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
147899,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147921,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
147923,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
148060,0,0,0,0,0,0,0,0,1,0,0,2,0,3,4,0,0,0
148108,0,0,1,0,4,0,0,3,0,2,0,0,0,0,0,0,0,0
148110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148111,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
148130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148138,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
148196,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148224,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
148225,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0
148298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148302,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148403,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
148423,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
148430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148434,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
148470,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
148478,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148480,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148486,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148487,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148544,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
148557,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0
148564,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
148569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148572,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0
148581,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
148584,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0
148588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148601,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,0
148621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
148622,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148624,4,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0
148625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
148627,0,0,0,0,0,0,0,0,3,0,4,2,0,0,0,0,1,0
148632,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148635,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
148638,0,0,0,0,0,0,2,0,1,4,3,0,0,0,0,0,0,0
148645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148673,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148706,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
148711,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148720,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
148741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148756,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
148758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148761,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148762,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
148764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148765,3,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0
148770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148771,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
148803,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148808,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0
148810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
148811,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
148814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
148817,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148818,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148820,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0
148822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148839,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148842,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
148853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
148859,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
148863,1,0,0,2,0,3,0,0,0,0,0,0,4,0,0,0,0,0
148866,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
148872,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
148875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148878,0,0,1,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0
148890,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148898,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
148960,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
148965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
